---------------------------------------------------------------------------------------------

STARTING DOWNLOAD OF MERCATOR FORECAST
---------------------------------------------------------------------------------------------
exit
exit
exit
exit
exit
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2020-06-01
date_max=2020-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2020-06.nc   
log_level=20 
2022-11-07 16:48:22.056 [ INFO] Asynchronous mode set
2022-11-07 16:48:22.057 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:27.092 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 16:48:34.898 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:48:49.344 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:48:59.355 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:11.832 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:21.843 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:35.283 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:49:45.293 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:49:59.753 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:09.764 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:23.202 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:33.212 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:50:47.879 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:50:57.889 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:12.114 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:22.118 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:51:40.644 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:51:50.654 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:10.584 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:20.595 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:52:38.738 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:52:48.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:06.898 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:16.909 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:53:33.134 [ INFO] Product is not yet available (request in progress)
2022-11-07 16:53:43.145 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 16:54:01.940 [ INFO] The product is ready for download
2022-11-07 16:54:01.941 [ INFO] Downloading file (this can take a while)...
2022-11-07 16:54:04.015 [ INFO] File type: application/x-netcdf
2022-11-07 16:54:04.016 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 16:54:04.016 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2020-06.nc
2022-11-07 19:58:14.136 [ INFO] - 453.9 MB (73.8%)
2022-11-07 19:58:14.534 [ INFO] - 453.9 MB (74.8%)
2022-11-07 19:58:14.930 [ INFO] - 453.9 MB (75.8%)
2022-11-07 19:58:15.323 [ INFO] - 453.9 MB (76.8%)
2022-11-07 19:58:15.717 [ INFO] - 453.9 MB (77.8%)
2022-11-07 19:58:16.113 [ INFO] - 453.9 MB (78.8%)
2022-11-07 19:58:16.506 [ INFO] - 453.9 MB (79.8%)
2022-11-07 19:58:16.901 [ INFO] - 453.9 MB (80.9%)
2022-11-07 19:58:17.296 [ INFO] - 453.9 MB (81.9%)
2022-11-07 19:58:17.690 [ INFO] - 453.9 MB (82.9%)
2022-11-07 19:58:18.085 [ INFO] - 453.9 MB (83.9%)
2022-11-07 19:58:18.480 [ INFO] - 453.9 MB (84.9%)
2022-11-07 19:58:18.874 [ INFO] - 453.9 MB (85.9%)
2022-11-07 19:58:19.267 [ INFO] - 453.9 MB (86.9%)
2022-11-07 19:58:19.660 [ INFO] - 453.9 MB (87.9%)
2022-11-07 19:58:20.053 [ INFO] - 453.9 MB (88.9%)
2022-11-07 19:58:20.446 [ INFO] - 453.9 MB (90.0%)
2022-11-07 19:58:20.840 [ INFO] - 453.9 MB (91.0%)
2022-11-07 19:58:21.233 [ INFO] - 453.9 MB (92.0%)
2022-11-07 19:58:21.628 [ INFO] - 453.9 MB (93.0%)
2022-11-07 19:58:22.021 [ INFO] - 453.9 MB (94.0%)
2022-11-07 19:58:22.415 [ INFO] - 453.9 MB (95.0%)
2022-11-07 19:58:22.810 [ INFO] - 453.9 MB (96.0%)
2022-11-07 19:58:23.204 [ INFO] - 453.9 MB (97.0%)
2022-11-07 19:58:23.599 [ INFO] - 453.9 MB (98.0%)
2022-11-07 19:58:23.993 [ INFO] - 453.9 MB (99.1%)
2022-11-07 19:58:24.362 [ INFO] - 453.9 MB (100.0%)
2022-11-07 19:58:24.362 [ INFO] Processing  time : 0:05:43.353205
2022-11-07 19:58:24.363 [ INFO] Downloading time : 0:00:40.637245
2022-11-07 19:58:24.363 [ INFO] Total time       : 0:06:23.990450
2022-11-07 19:58:24.363 [ INFO] Download rate    : 10.9 MB/s
2022-11-07 19:58:24.363 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-05-01
date_max=2022-05-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-05.nc   
log_level=20 
2022-11-07 19:58:24.638 [ INFO] Asynchronous mode set
2022-11-07 19:58:24.638 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:58:28.754 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 19:58:35.690 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:58:46.683 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:58:56.693 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:59:07.737 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:59:17.740 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:59:28.737 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:59:38.748 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 19:59:49.816 [ INFO] Product is not yet available (request in progress)
2022-11-07 19:59:59.827 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:00:10.928 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:00:20.938 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:00:32.078 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:00:42.088 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:00:53.189 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:01:03.199 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:01:14.231 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:01:24.242 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:01:35.330 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:01:45.341 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:01:56.370 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:02:06.381 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:02:17.368 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:02:27.379 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:02:38.410 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:02:48.419 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:02:59.435 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:03:09.440 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:03:20.494 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:03:30.504 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:03:41.503 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:03:51.511 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:04:02.598 [ INFO] The product is ready for download
2022-11-07 20:04:02.598 [ INFO] Downloading file (this can take a while)...
2022-11-07 20:04:03.551 [ INFO] File type: application/x-netcdf
2022-11-07 20:04:03.552 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 20:04:03.552 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-05.nc
2022-11-07 20:04:05.384 [ INFO] - 453.9 MB (1.0%)
2022-11-07 20:04:05.891 [ INFO] - 453.9 MB (2.0%)
2022-11-07 20:04:06.331 [ INFO] - 453.9 MB (3.0%)
2022-11-07 20:04:06.733 [ INFO] - 453.9 MB (4.0%)
2022-11-07 20:04:07.126 [ INFO] - 453.9 MB (5.1%)
2022-11-07 20:04:07.521 [ INFO] - 453.9 MB (6.1%)
2022-11-07 20:04:07.913 [ INFO] - 453.9 MB (7.1%)
2022-11-07 20:04:08.315 [ INFO] - 453.9 MB (8.1%)
2022-11-07 20:04:08.716 [ INFO] - 453.9 MB (9.1%)
2022-11-07 20:04:09.111 [ INFO] - 453.9 MB (10.1%)
2022-11-07 20:04:09.506 [ INFO] - 453.9 MB (11.1%)
2022-11-07 20:04:09.900 [ INFO] - 453.9 MB (12.1%)
2022-11-07 20:04:10.293 [ INFO] - 453.9 MB (13.1%)
2022-11-07 20:04:10.686 [ INFO] - 453.9 MB (14.2%)
2022-11-07 20:04:11.092 [ INFO] - 453.9 MB (15.2%)
2022-11-07 20:04:11.486 [ INFO] - 453.9 MB (16.2%)
2022-11-07 20:04:11.883 [ INFO] - 453.9 MB (17.2%)
2022-11-07 20:04:12.275 [ INFO] - 453.9 MB (18.2%)
2022-11-07 20:04:12.670 [ INFO] - 453.9 MB (19.2%)
2022-11-07 20:04:13.065 [ INFO] - 453.9 MB (20.2%)
2022-11-07 20:04:13.468 [ INFO] - 453.9 MB (21.2%)
2022-11-07 20:04:13.863 [ INFO] - 453.9 MB (22.2%)
2022-11-07 20:04:14.258 [ INFO] - 453.9 MB (23.2%)
2022-11-07 20:04:14.652 [ INFO] - 453.9 MB (24.3%)
2022-11-07 20:04:15.047 [ INFO] - 453.9 MB (25.3%)
2022-11-07 20:04:15.440 [ INFO] - 453.9 MB (26.3%)
2022-11-07 20:04:15.846 [ INFO] - 453.9 MB (27.3%)
2022-11-07 20:04:16.245 [ INFO] - 453.9 MB (28.3%)
2022-11-07 20:04:16.640 [ INFO] - 453.9 MB (29.3%)
2022-11-07 20:04:17.034 [ INFO] - 453.9 MB (30.3%)
2022-11-07 20:04:17.428 [ INFO] - 453.9 MB (31.3%)
2022-11-07 20:04:17.822 [ INFO] - 453.9 MB (32.3%)
2022-11-07 20:04:18.220 [ INFO] - 453.9 MB (33.4%)
2022-11-07 20:04:18.624 [ INFO] - 453.9 MB (34.4%)
2022-11-07 20:04:19.021 [ INFO] - 453.9 MB (35.4%)
2022-11-07 20:04:19.414 [ INFO] - 453.9 MB (36.4%)
2022-11-07 20:04:19.809 [ INFO] - 453.9 MB (37.4%)
2022-11-07 20:04:20.203 [ INFO] - 453.9 MB (38.4%)
2022-11-07 20:04:20.596 [ INFO] - 453.9 MB (39.4%)
2022-11-07 20:04:20.992 [ INFO] - 453.9 MB (40.4%)
2022-11-07 20:04:21.388 [ INFO] - 453.9 MB (41.4%)
2022-11-07 20:04:21.784 [ INFO] - 453.9 MB (42.5%)
2022-11-07 20:04:22.178 [ INFO] - 453.9 MB (43.5%)
2022-11-07 20:04:22.573 [ INFO] - 453.9 MB (44.5%)
2022-11-07 20:04:22.968 [ INFO] - 453.9 MB (45.5%)
2022-11-07 20:04:23.362 [ INFO] - 453.9 MB (46.5%)
2022-11-07 20:04:23.757 [ INFO] - 453.9 MB (47.5%)
2022-11-07 20:04:24.155 [ INFO] - 453.9 MB (48.5%)
2022-11-07 20:04:24.550 [ INFO] - 453.9 MB (49.5%)
2022-11-07 20:04:24.943 [ INFO] - 453.9 MB (50.5%)
2022-11-07 20:04:25.338 [ INFO] - 453.9 MB (51.5%)
2022-11-07 20:04:25.732 [ INFO] - 453.9 MB (52.6%)
2022-11-07 20:04:26.127 [ INFO] - 453.9 MB (53.6%)
2022-11-07 20:04:26.525 [ INFO] - 453.9 MB (54.6%)
2022-11-07 20:04:26.919 [ INFO] - 453.9 MB (55.6%)
2022-11-07 20:04:27.314 [ INFO] - 453.9 MB (56.6%)
2022-11-07 20:04:27.709 [ INFO] - 453.9 MB (57.6%)
2022-11-07 20:04:28.104 [ INFO] - 453.9 MB (58.6%)
2022-11-07 20:04:28.498 [ INFO] - 453.9 MB (59.6%)
2022-11-07 20:04:28.896 [ INFO] - 453.9 MB (60.6%)
2022-11-07 20:04:29.290 [ INFO] - 453.9 MB (61.7%)
2022-11-07 20:04:29.684 [ INFO] - 453.9 MB (62.7%)
2022-11-07 20:04:30.079 [ INFO] - 453.9 MB (63.7%)
2022-11-07 20:04:30.473 [ INFO] - 453.9 MB (64.7%)
2022-11-07 20:04:30.867 [ INFO] - 453.9 MB (65.7%)
2022-11-07 20:04:31.264 [ INFO] - 453.9 MB (66.7%)
2022-11-07 20:04:31.661 [ INFO] - 453.9 MB (67.7%)
2022-11-07 20:04:32.057 [ INFO] - 453.9 MB (68.7%)
2022-11-07 20:04:32.452 [ INFO] - 453.9 MB (69.7%)
2022-11-07 20:04:32.848 [ INFO] - 453.9 MB (70.8%)
2022-11-07 20:04:33.242 [ INFO] - 453.9 MB (71.8%)
2022-11-07 20:04:33.637 [ INFO] - 453.9 MB (72.8%)
2022-11-07 20:04:34.035 [ INFO] - 453.9 MB (73.8%)
2022-11-07 20:04:34.429 [ INFO] - 453.9 MB (74.8%)
2022-11-07 20:04:34.822 [ INFO] - 453.9 MB (75.8%)
2022-11-07 20:04:35.216 [ INFO] - 453.9 MB (76.8%)
2022-11-07 20:04:35.610 [ INFO] - 453.9 MB (77.8%)
2022-11-07 20:04:36.006 [ INFO] - 453.9 MB (78.8%)
2022-11-07 20:04:36.403 [ INFO] - 453.9 MB (79.8%)
2022-11-07 20:04:36.797 [ INFO] - 453.9 MB (80.9%)
2022-11-07 20:04:37.191 [ INFO] - 453.9 MB (81.9%)
2022-11-07 20:04:37.585 [ INFO] - 453.9 MB (82.9%)
2022-11-07 20:04:37.980 [ INFO] - 453.9 MB (83.9%)
2022-11-07 20:04:38.374 [ INFO] - 453.9 MB (84.9%)
2022-11-07 20:04:38.772 [ INFO] - 453.9 MB (85.9%)
2022-11-07 20:04:39.168 [ INFO] - 453.9 MB (86.9%)
2022-11-07 20:04:39.561 [ INFO] - 453.9 MB (87.9%)
2022-11-07 20:04:39.954 [ INFO] - 453.9 MB (88.9%)
2022-11-07 20:04:40.349 [ INFO] - 453.9 MB (90.0%)
2022-11-07 20:04:40.744 [ INFO] - 453.9 MB (91.0%)
2022-11-07 20:04:41.143 [ INFO] - 453.9 MB (92.0%)
2022-11-07 20:04:41.541 [ INFO] - 453.9 MB (93.0%)
2022-11-07 20:04:41.938 [ INFO] - 453.9 MB (94.0%)
2022-11-07 20:04:42.332 [ INFO] - 453.9 MB (95.0%)
2022-11-07 20:04:42.726 [ INFO] - 453.9 MB (96.0%)
2022-11-07 20:04:43.119 [ INFO] - 453.9 MB (97.0%)
2022-11-07 20:04:43.511 [ INFO] - 453.9 MB (98.0%)
2022-11-07 20:04:43.908 [ INFO] - 453.9 MB (99.1%)
2022-11-07 20:04:44.283 [ INFO] - 453.9 MB (100.0%)
2022-11-07 20:04:44.283 [ INFO] Processing  time : 0:05:38.914171
2022-11-07 20:04:44.283 [ INFO] Downloading time : 0:00:40.731284
2022-11-07 20:04:44.283 [ INFO] Total time       : 0:06:19.645455
2022-11-07 20:04:44.283 [ INFO] Download rate    : 10.9 MB/s
2022-11-07 20:04:44.284 [ INFO] Done
[Main]  
user=lglasner
pwd=kpt6yrnsRvVm
motu=https://nrt.cmems-du.eu/motu-web/Motu  
service_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024-TDS
product_id=global-analysis-forecast-phy-001-024
date_min=2022-06-01
date_max=2022-06-31
latitude_min=-40  
latitude_max=-15  
longitude_min=-80  
longitude_max=-70    
depth_min=0.49402499198913574
depth_max=5727.9169921875
variable=thetao,uo,vo,zos,so
out_dir=. 
out_name=2022-06.nc   
log_level=20 
2022-11-07 20:04:44.580 [ INFO] Asynchronous mode set
2022-11-07 20:04:44.581 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:04:48.679 [ INFO] Requesting file to download (this can take a while)...
2022-11-07 20:04:55.580 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:05:06.684 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:05:16.691 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:05:27.775 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:05:37.775 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:05:48.810 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:05:58.819 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:06:09.823 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:06:19.831 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:06:30.982 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:06:40.991 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:06:51.961 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:07:01.971 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:07:13.014 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:07:23.023 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:07:34.106 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:07:44.116 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:07:55.172 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:08:05.179 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:08:16.132 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:08:26.139 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:08:37.252 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:08:47.259 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:08:58.318 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:09:08.327 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:09:19.385 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:09:29.395 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:09:40.414 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:09:50.423 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:10:01.452 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:10:11.459 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:10:22.578 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:10:32.587 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:10:43.596 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:10:53.604 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:11:04.722 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:11:14.731 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:11:25.724 [ INFO] Product is not yet available (request in progress)
2022-11-07 20:11:35.732 [ INFO] Authenticating user lglasner for service https://nrt.cmems-du.eu/motu-web/Motu
2022-11-07 20:11:46.726 [ INFO] The product is ready for download
2022-11-07 20:11:46.726 [ INFO] Downloading file (this can take a while)...
2022-11-07 20:11:47.733 [ INFO] File type: application/x-netcdf
2022-11-07 20:11:47.733 [ INFO] File size: 453.9 MB (453884744 B)
2022-11-07 20:11:47.733 [ INFO] Downloading file /storage/lucas/FORECAST/MERCATOR/FULLPHYSICS/HINDCAST/2022-06.nc
2022-11-07 20:11:49.673 [ INFO] - 453.9 MB (1.0%)
2022-11-07 20:11:50.199 [ INFO] - 453.9 MB (2.0%)
2022-11-07 20:11:50.678 [ INFO] - 453.9 MB (3.0%)
2022-11-07 20:11:51.109 [ INFO] - 453.9 MB (4.0%)
2022-11-07 20:11:51.521 [ INFO] - 453.9 MB (5.1%)
2022-11-07 20:11:51.934 [ INFO] - 453.9 MB (6.1%)
2022-11-07 20:11:52.352 [ INFO] - 453.9 MB (7.1%)
2022-11-07 20:11:52.770 [ INFO] - 453.9 MB (8.1%)
2022-11-07 20:11:53.177 [ INFO] - 453.9 MB (9.1%)
2022-11-07 20:11:53.591 [ INFO] - 453.9 MB (10.1%)
2022-11-07 20:11:54.006 [ INFO] - 453.9 MB (11.1%)
2022-11-07 20:11:54.422 [ INFO] - 453.9 MB (12.1%)
2022-11-07 20:11:54.828 [ INFO] - 453.9 MB (13.1%)
2022-11-07 20:11:55.245 [ INFO] - 453.9 MB (14.2%)
2022-11-07 20:11:55.660 [ INFO] - 453.9 MB (15.2%)
2022-11-07 20:11:56.077 [ INFO] - 453.9 MB (16.2%)
2022-11-07 20:11:56.482 [ INFO] - 453.9 MB (17.2%)
2022-11-07 20:11:56.900 [ INFO] - 453.9 MB (18.2%)
2022-11-07 20:11:57.315 [ INFO] - 453.9 MB (19.2%)
2022-11-07 20:11:57.732 [ INFO] - 453.9 MB (20.2%)
2022-11-07 20:11:58.138 [ INFO] - 453.9 MB (21.2%)
2022-11-07 20:11:58.556 [ INFO] - 453.9 MB (22.2%)
2022-11-07 20:11:58.971 [ INFO] - 453.9 MB (23.2%)
2022-11-07 20:11:59.379 [ INFO] - 453.9 MB (24.3%)
2022-11-07 20:11:59.795 [ INFO] - 453.9 MB (25.3%)
2022-11-07 20:12:00.209 [ INFO] - 453.9 MB (26.3%)
2022-11-07 20:12:00.626 [ INFO] - 453.9 MB (27.3%)
2022-11-07 20:12:01.033 [ INFO] - 453.9 MB (28.3%)
2022-11-07 20:12:01.449 [ INFO] - 453.9 MB (29.3%)
2022-11-07 20:12:01.865 [ INFO] - 453.9 MB (30.3%)
2022-11-07 20:12:02.280 [ INFO] - 453.9 MB (31.3%)
2022-11-07 20:12:02.687 [ INFO] - 453.9 MB (32.3%)
2022-11-07 20:12:03.104 [ INFO] - 453.9 MB (33.4%)
2022-11-07 20:12:03.519 [ INFO] - 453.9 MB (34.4%)
2022-11-07 20:12:03.936 [ INFO] - 453.9 MB (35.4%)
2022-11-07 20:12:04.342 [ INFO] - 453.9 MB (36.4%)
2022-11-07 20:12:04.759 [ INFO] - 453.9 MB (37.4%)
2022-11-07 20:12:05.175 [ INFO] - 453.9 MB (38.4%)
2022-11-07 20:12:05.591 [ INFO] - 453.9 MB (39.4%)
2022-11-07 20:12:05.998 [ INFO] - 453.9 MB (40.4%)
2022-11-07 20:12:06.414 [ INFO] - 453.9 MB (41.4%)
2022-11-07 20:12:06.834 [ INFO] - 453.9 MB (42.5%)
2022-11-07 20:12:07.250 [ INFO] - 453.9 MB (43.5%)
2022-11-07 20:12:07.665 [ INFO] - 453.9 MB (44.5%)
2022-11-07 20:12:08.082 [ INFO] - 453.9 MB (45.5%)
2022-11-07 20:12:08.488 [ INFO] - 453.9 MB (46.5%)
2022-11-07 20:12:08.905 [ INFO] - 453.9 MB (47.5%)
2022-11-07 20:12:09.321 [ INFO] - 453.9 MB (48.5%)
2022-11-07 20:12:09.737 [ INFO] - 453.9 MB (49.5%)
2022-11-07 20:12:10.143 [ INFO] - 453.9 MB (50.5%)
2022-11-07 20:12:10.560 [ INFO] - 453.9 MB (51.5%)
2022-11-07 20:12:10.975 [ INFO] - 453.9 MB (52.6%)
2022-11-07 20:12:11.392 [ INFO] - 453.9 MB (53.6%)
2022-11-07 20:12:11.798 [ INFO] - 453.9 MB (54.6%)
2022-11-07 20:12:12.215 [ INFO] - 453.9 MB (55.6%)
2022-11-07 20:12:12.631 [ INFO] - 453.9 MB (56.6%)
2022-11-07 20:12:13.047 [ INFO] - 453.9 MB (57.6%)
2022-11-07 20:12:13.453 [ INFO] - 453.9 MB (58.6%)
2022-11-07 20:12:13.870 [ INFO] - 453.9 MB (59.6%)
2022-11-07 20:12:14.286 [ INFO] - 453.9 MB (60.6%)
2022-11-07 20:12:14.703 [ INFO] - 453.9 MB (61.7%)
2022-11-07 20:12:15.110 [ INFO] - 453.9 MB (62.7%)
2022-11-07 20:12:15.526 [ INFO] - 453.9 MB (63.7%)
2022-11-07 20:12:15.942 [ INFO] - 453.9 MB (64.7%)
2022-11-07 20:12:16.359 [ INFO] - 453.9 MB (65.7%)
2022-11-07 20:12:16.765 [ INFO] - 453.9 MB (66.7%)
2022-11-07 20:12:17.183 [ INFO] - 453.9 MB (67.7%)
2022-11-07 20:12:17.598 [ INFO] - 453.9 MB (68.7%)
2022-11-07 20:12:18.014 [ INFO] - 453.9 MB (69.7%)
2022-11-07 20:12:18.421 [ INFO] - 453.9 MB (70.8%)
2022-11-07 20:12:18.838 [ INFO] - 453.9 MB (71.8%)
2022-11-07 20:12:19.253 [ INFO] - 453.9 MB (72.8%)
2022-11-07 20:12:19.659 [ INFO] - 453.9 MB (73.8%)
2022-11-07 20:12:20.076 [ INFO] - 453.9 MB (74.8%)
2022-11-07 20:12:20.491 [ INFO] - 453.9 MB (75.8%)
2022-11-07 20:12:20.908 [ INFO] - 453.9 MB (76.8%)
2022-11-07 20:12:21.314 [ INFO] - 453.9 MB (77.8%)
2022-11-07 20:12:21.731 [ INFO] - 453.9 MB (78.8%)
2022-11-07 20:12:22.146 [ INFO] - 453.9 MB (79.8%)
2022-11-07 20:12:22.563 [ INFO] - 453.9 MB (80.9%)
